v1
0.8.1-1+
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
CachyOS,AMD Ryzen 7 9800X3D 8-Core Processor,NVIDIA GeForce RTX 4090,31909088,6.17.4-4-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
158.553,6.30704,28.9172,78.1669,99,66,60,2491,10960,16.3946,258,12.3003,0,0,197385969092
156.133,6.40479,28.9172,78.1669,99,66,60,2491,10960,16.3946,258,12.3003,0,0,197486044502
150.788,6.63182,28.9172,78.1669,99,66,60,2491,10960,16.3946,258,12.3003,0,0,197586116656
140.536,7.11559,28.9172,78.1669,99,66,60,2491,10960,16.3946,258,12.3003,0,0,197686184673
146.698,6.81671,29.3367,78.7573,99,66,59,2470,10960,16.4006,259,12.3005,0,0,197786263400
146.54,6.82406,29.3367,78.7573,99,66,59,2470,10960,16.4006,259,12.3005,0,0,197886341996
152.171,6.57157,29.3367,78.7573,99,66,59,2470,10960,16.4006,259,12.3005,0,0,197986395736
148.21,6.7472,29.3367,78.7573,99,66,59,2470,10960,16.4006,259,12.3005,0,0,198086470004
145.66,6.8653,29.3367,78.7573,99,66,59,2470,10960,16.4006,259,12.3005,0,0,198186541928
141.99,7.04275,28.4981,78.0838,98,66,59,2508,10960,16.3987,259,12.3005,0,0,198286614483
147.258,6.79079,28.4981,78.0838,98,66,59,2508,10960,16.3987,259,12.3005,0,0,198386697197
147.134,6.79654,28.4981,78.0838,98,66,59,2508,10960,16.3987,259,12.3005,0,0,198486778478
147.208,6.79311,28.4981,78.0838,98,66,59,2508,10960,16.3987,259,12.3005,0,0,198586850172
143.918,6.94841,28.4981,78.0838,98,66,59,2508,10960,16.3987,259,12.3005,0,0,198686921855
144.606,6.91533,28.535,77.8416,98,66,59,2521,10960,16.3916,259,12.3009,0,0,198786993789
145.969,6.85078,28.535,77.8416,98,66,59,2521,10960,16.3916,259,12.3009,0,0,198887073507
139.375,7.17491,28.535,77.8416,98,66,59,2521,10960,16.3916,259,12.3009,0,0,198987132316
137.324,7.28207,28.535,77.8416,98,66,59,2521,10960,16.3916,259,12.3009,0,0,199087262900
142.351,7.0249,28.535,77.8416,98,66,59,2521,10960,16.3916,259,12.3009,0,0,199187337990
142.973,6.9943,27.3779,78.4698,98,66,60,2491,10960,16.3907,259,12.3009,0,0,199287413501
146.084,6.84536,27.3779,78.4698,98,66,60,2491,10960,16.3907,259,12.3009,0,0,199387486847
146.613,6.82067,27.3779,78.4698,98,66,60,2491,10960,16.3907,259,12.3009,0,0,199487563119
144.244,6.93268,27.3779,78.4698,98,66,60,2491,10960,16.3907,259,12.3009,0,0,199587637497
140.682,7.10822,27.3779,78.4698,98,66,60,2491,10960,16.3907,259,12.3009,0,0,199687716044
143.596,6.96399,28.1888,78.3934,99,66,59,2490,10960,16.3916,259,12.3014,0,0,199787792306
143.417,6.97268,28.1888,78.3934,99,66,59,2490,10960,16.3916,259,12.3014,0,0,199887869149
141.687,7.05782,28.1888,78.3934,99,66,59,2490,10960,16.3916,259,12.3014,0,0,199987949538
145.504,6.87266,28.1888,78.3934,99,66,59,2490,10960,16.3916,259,12.3014,0,0,200088026772
143.114,6.98742,28.1888,78.3934,99,66,59,2490,10960,16.3916,259,12.3014,0,0,200188087515
146.252,6.83752,29.8865,77.9293,99,66,59,2505,10960,16.3907,259,12.3014,0,0,200288163497
147.759,6.76776,29.8865,77.9293,99,66,59,2505,10960,16.3907,259,12.3014,0,0,200388235691
146.494,6.82621,29.8865,77.9293,99,66,59,2505,10960,16.3907,259,12.3014,0,0,200488313315
148.539,6.73225,29.8865,77.9293,99,66,59,2505,10960,16.3907,259,12.3014,0,0,200588392843
154.315,6.48027,29.8865,77.9293,99,66,59,2505,10960,16.3907,259,12.3014,0,0,200688488442
148.618,6.72868,29.0727,78.7166,99,66,59,2505,10960,16.3907,259,12.3012,0,0,200788674469
152.419,6.56085,29.0727,78.7166,99,66,59,2505,10960,16.3907,259,12.3012,0,0,200888747145
146.514,6.82531,29.0727,78.7166,99,66,59,2505,10960,16.3907,259,12.3012,0,0,200988827905
146.66,6.81851,29.0727,78.7166,99,66,59,2505,10960,16.3907,259,12.3012,0,0,201088902424
146.893,6.80765,29.0727,78.7166,99,66,59,2505,10960,16.3907,259,12.3012,0,0,201188974478
146.803,6.81185,27.5862,77.2881,98,66,60,2505,10960,16.3916,259,12.3014,0,0,201289045911
138.934,7.19765,27.5862,77.2881,98,66,60,2505,10960,16.3916,259,12.3014,0,0,201389122904
144.793,6.90643,27.5862,77.2881,98,66,60,2505,10960,16.3916,259,12.3014,0,0,201489204075
144.545,6.91828,27.5862,77.2881,98,66,60,2505,10960,16.3916,259,12.3014,0,0,201589283052
143.508,6.96827,27.5862,77.2881,98,66,60,2505,10960,16.3916,259,12.3014,0,0,201689359384
141.35,7.07464,27.9487,77.3787,98,66,60,2505,10960,16.3907,259,12.3012,0,0,201789430687
140.199,7.1327,27.9487,77.3787,98,66,60,2505,10960,16.3907,259,12.3012,0,0,201889507610
138.277,7.23188,27.9487,77.3787,98,66,60,2505,10960,16.3907,259,12.3012,0,0,201989584694
140.887,7.0979,27.9487,77.3787,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202089625750
141.459,7.06918,27.9487,77.3787,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202189703274
137.433,7.27627,27.3764,76.5615,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202289782271
142.486,7.01821,27.3764,76.5615,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202389862711
144.428,6.92387,27.3764,76.5615,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202489934935
145.512,6.87229,27.3764,76.5615,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202590001529
143.796,6.95428,27.3764,76.5615,98,66,60,2505,10960,16.3907,259,12.3012,0,0,202690076338
143.856,6.95141,28.8243,78.8792,99,66,59,2473,10960,16.3953,259,12.3014,0,0,202790152771
149.502,6.68886,28.8243,78.8792,99,66,59,2473,10960,16.3953,259,12.3014,0,0,202890226247
146.338,6.83347,28.8243,78.8792,99,66,59,2473,10960,16.3953,259,12.3014,0,0,202990299654
152.547,6.55534,28.8243,78.8792,99,66,59,2473,10960,16.3953,259,12.3014,0,0,203090373201
159.495,6.2698,28.8243,78.8792,99,66,59,2473,10960,16.3953,259,12.3014,0,0,203190447840
164.814,6.06744,29.172,77.8494,99,66,59,2471,10960,16.401,259,12.3014,0,0,203290520345
157.874,6.33418,29.172,77.8494,99,66,59,2471,10960,16.401,259,12.3014,0,0,203390594833
162.649,6.14822,29.172,77.8494,99,66,59,2471,10960,16.401,259,12.3014,0,0,203490670134
181.52,5.50904,29.172,77.8494,99,66,59,2471,10960,16.401,259,12.3014,0,0,203590744482
177.851,5.62269,29.172,77.8494,99,66,59,2471,10960,16.401,259,12.3014,0,0,203690818269
172.942,5.78228,30.3685,80.7426,99,66,59,2511,10960,16.4082,259,12.3017,0,0,203790891546
175.917,5.68449,30.3685,80.7426,99,66,59,2511,10960,16.4082,259,12.3017,0,0,203890958811
169.71,5.89239,30.3685,80.7426,99,66,59,2511,10960,16.4082,259,12.3017,0,0,203991035844
175.898,5.68512,30.3685,80.7426,99,66,59,2511,10960,16.4082,259,12.3017,0,0,204091112026
169.857,5.88731,30.3685,80.7426,99,66,59,2511,10960,16.4082,259,12.3017,0,0,204191186114
157.335,6.35585,32.3232,83.0047,96,66,59,2532,10960,16.4032,259,12.3023,0,0,204291260592
156.002,6.41019,32.3232,83.0047,96,66,59,2532,10960,16.4032,259,12.3023,0,0,204391333648
146.137,6.84289,32.3232,83.0047,96,66,59,2532,10960,16.4032,259,12.3023,0,0,204491405552
141.061,7.08914,32.3232,83.0047,96,66,59,2532,10960,16.4032,259,12.3023,0,0,204591479269
145.411,6.87708,32.3232,83.0047,96,66,59,2532,10960,16.4032,259,12.3023,0,0,204691562043
144.159,6.93681,29.4632,77.328,96,66,60,2586,10960,16.4073,259,12.3022,0,0,204791651350
148.051,6.75445,29.4632,77.328,96,66,60,2586,10960,16.4073,259,12.3022,0,0,204891729586
146.503,6.82582,29.4632,77.328,96,66,60,2586,10960,16.4073,259,12.3022,0,0,204991782945
143.59,6.96426,29.4632,77.328,96,66,60,2586,10960,16.4073,259,12.3022,0,0,205091855860
148.773,6.72166,29.4632,77.328,96,66,60,2586,10960,16.4073,259,12.3022,0,0,205191912035
157.993,6.32939,28.6802,78.5418,98,66,60,2473,10960,16.4146,259,12.3019,0,0,205291986463
151.505,6.60045,28.6802,78.5418,98,66,60,2473,10960,16.4146,259,12.3019,0,0,205392058828
146.817,6.81122,28.6802,78.5418,98,66,60,2473,10960,16.4146,259,12.3019,0,0,205492137925
146.378,6.83165,28.6802,78.5418,98,66,60,2473,10960,16.4146,259,12.3019,0,0,205592219367
150.185,6.65843,28.6802,78.5418,98,66,60,2473,10960,16.4146,259,12.3019,0,0,205692291832
152.44,6.55997,29.5685,79.2382,99,67,59,2473,10960,16.4283,259,12.3024,0,0,205792364236
153.783,6.50266,29.5685,79.2382,99,67,59,2473,10960,16.4283,259,12.3024,0,0,205892435980
148.547,6.73187,29.5685,79.2382,99,67,59,2473,10960,16.4283,259,12.3024,0,0,205992508875
158.888,6.29375,29.5685,79.2382,99,67,59,2473,10960,16.4283,259,12.3024,0,0,206092589676
151.843,6.58574,29.5685,79.2382,99,67,59,2473,10960,16.4283,259,12.3024,0,0,206192662511
155.243,6.44153,30.6733,78.0365,99,67,59,2475,10960,16.4259,259,12.3022,0,0,206292737691
156.388,6.39437,30.6733,78.0365,99,67,59,2475,10960,16.4259,259,12.3022,0,0,206392814134
153.081,6.5325,30.6733,78.0365,99,67,59,2475,10960,16.4259,259,12.3022,0,0,206492868465
153.091,6.53207,30.6733,78.0365,99,67,59,2475,10960,16.4259,259,12.3022,0,0,206592943534
145.554,6.87032,30.6733,78.0365,99,67,59,2475,10960,16.4259,259,12.3022,0,0,206693017843
147.117,6.79733,31.1414,78.9188,99,66,59,2517,10960,16.4243,259,12.3022,0,0,206793094145
150.478,6.64547,31.1414,78.9188,99,66,59,2517,10960,16.4243,259,12.3022,0,0,206893166459
145.157,6.88908,31.1414,78.9188,99,66,59,2517,10960,16.4243,259,12.3022,0,0,206993238924
149.026,6.71025,31.1414,78.9188,99,66,59,2517,10960,16.4243,259,12.3022,0,0,207093272496
154.099,6.48933,31.1414,78.9188,99,66,59,2517,10960,16.4243,259,12.3022,0,0,207193345923
139.104,7.18887,30.1887,79.5729,99,66,60,2476,10960,16.4226,259,12.3022,0,0,207293421694
140.785,7.10302,30.1887,79.5729,99,66,60,2476,10960,16.4226,259,12.3022,0,0,207393499178
141.879,7.04827,30.1887,79.5729,99,66,60,2476,10960,16.4226,259,12.3022,0,0,207493591460
145.936,6.8523,30.1887,79.5729,99,66,60,2476,10960,16.4226,259,12.3022,0,0,207593664666
143.502,6.96855,30.1887,79.5729,99,66,60,2476,10960,16.4226,259,12.3022,0,0,207693736520
146.383,6.83141,28.0769,76.7008,99,66,60,2502,10960,16.4351,259,12.3025,0,0,207793809856
150.942,6.62504,28.0769,76.7008,99,66,60,2502,10960,16.4351,259,12.3025,0,0,207893886639
153.345,6.52126,28.0769,76.7008,99,66,60,2502,10960,16.4351,259,12.3025,0,0,207993959785
118.389,8.44673,28.0769,76.7008,99,66,60,2502,10960,16.4351,259,12.3025,0,0,208094037169
151.651,6.59407,28.0769,76.7008,99,66,60,2502,10960,16.4351,259,12.3025,0,0,208194111257
152.371,6.56294,29.0241,77.949,99,66,59,2481,10960,16.4377,259,12.3025,0,0,208294185295
152.885,6.54088,29.0241,77.949,99,66,59,2481,10960,16.4377,259,12.3025,0,0,208394240998
150.018,6.66587,29.0241,77.949,99,66,59,2481,10960,16.4377,259,12.3025,0,0,208494315156
154.368,6.47803,29.0241,77.949,99,66,59,2481,10960,16.4377,259,12.3025,0,0,208594392250
148.111,6.75168,29.0241,77.949,99,66,59,2481,10960,16.4377,259,12.3025,0,0,208694464705
147.504,6.77948,28.9744,79.4274,99,66,59,2520,10960,16.4377,258,12.3028,0,0,208794538021
151.953,6.58097,28.9744,79.4274,99,66,59,2520,10960,16.4377,258,12.3028,0,0,208894611037
158.512,6.30866,28.9744,79.4274,99,66,59,2520,10960,16.4377,258,12.3028,0,0,208994683362
150.878,6.62788,28.9744,79.4274,99,66,59,2520,10960,16.4377,258,12.3028,0,0,209094757610
145.366,6.8792,28.9744,79.4274,99,66,59,2520,10960,16.4377,258,12.3028,0,0,209194834954
145.865,6.85567,30.3299,78.501,99,66,59,2529,10960,16.4408,258,12.3011,0,0,209294872062
148.727,6.72371,30.3299,78.501,99,66,59,2529,10960,16.4408,258,12.3011,0,0,209394944467
147.418,6.78345,30.3299,78.501,99,66,59,2529,10960,16.4408,258,12.3011,0,0,209495019246
151.72,6.5911,30.3299,78.501,99,66,59,2529,10960,16.4408,258,12.3011,0,0,209595097272
148.974,6.71257,30.3299,78.501,99,66,59,2529,10960,16.4408,258,12.3011,0,0,209695184133
146.592,6.82167,29.6992,78.8212,99,66,59,2550,10960,16.4501,258,12.301,0,0,209795259023
152.033,6.5775,29.6992,78.8212,99,66,59,2550,10960,16.4501,258,12.301,0,0,209895331387
148.152,6.74981,29.6992,78.8212,99,66,59,2550,10960,16.4501,258,12.301,0,0,209995414212
150.718,6.63489,29.6992,78.8212,99,66,59,2550,10960,16.4501,258,12.301,0,0,210095499240
148.309,6.74269,29.6992,78.8212,99,66,59,2550,10960,16.4501,258,12.301,0,0,210195572757
151.077,6.61914,29.6954,78.3137,99,66,59,2501,10960,16.4434,258,12.3031,0,0,210295651303
154.54,6.4708,29.6954,78.3137,99,66,59,2501,10960,16.4434,258,12.3031,0,0,210395721083
151.009,6.62211,29.6954,78.3137,99,66,59,2501,10960,16.4434,258,12.3031,0,0,210495795502
150.601,6.64007,29.6954,78.3137,99,66,59,2501,10960,16.4434,258,12.3031,0,0,210595874749
154.975,6.45264,29.6954,78.3137,99,66,59,2501,10960,16.4434,258,12.3031,0,0,210695949037
156.666,6.38301,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,210796020570
152.59,6.55351,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,210896050205
150.818,6.63052,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,210996125175
150.179,6.65872,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,211096198551
153.421,6.51802,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,211196258212
159.146,6.28352,28.7166,79.1958,99,66,59,2494,10960,16.4689,259,12.303,0,0,211296337349
155.999,6.41028,29.2405,78.6818,99,66,60,2489,10960,16.4452,259,12.3027,0,0,211396414002
157.674,6.34218,29.2405,78.6818,99,66,60,2489,10960,16.4452,259,12.3027,0,0,211496489172
156.356,6.39566,29.2405,78.6818,99,66,60,2489,10960,16.4452,259,12.3027,0,0,211596564843
154.015,6.49287,29.2405,78.6818,99,66,60,2489,10960,16.4452,259,12.3027,0,0,211696645232
160.88,6.21579,29.2405,78.6818,99,66,60,2489,10960,16.4452,259,12.3027,0,0,211796692169
125.343,7.97811,28.4802,78.2415,99,66,59,2465,10960,16.4379,258,12.3027,0,0,211896766418
159.995,6.2502,28.4802,78.2415,99,66,59,2465,10960,16.4379,258,12.3027,0,0,211996843882
158.753,6.29911,28.4802,78.2415,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212096921116
158.197,6.32122,28.4802,78.2415,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212196956140
138.038,7.24439,28.4802,78.2415,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212297032903
161.186,6.20402,28.7548,76.9527,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212397106290
156.276,6.39894,28.7548,76.9527,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212497177893
162.771,6.14361,28.7548,76.9527,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212597249506
159.08,6.28616,28.7548,76.9527,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212697321450
167.87,5.95698,28.7548,76.9527,99,66,59,2465,10960,16.4379,258,12.3027,0,0,212797401028
164.552,6.07712,28.699,77.7281,99,66,59,2487,10960,16.4361,258,12.303,0,0,212897473032
171.241,5.83972,28.699,77.7281,99,66,59,2487,10960,16.4361,258,12.303,0,0,212997548172
165.935,6.02647,28.699,77.7281,99,66,59,2487,10960,16.4361,258,12.303,0,0,213097620146
162.746,6.14455,28.699,77.7281,99,66,59,2487,10960,16.4361,258,12.303,0,0,213197698141
160.934,6.21373,28.699,77.7281,99,66,59,2487,10960,16.4361,258,12.303,0,0,213297771508
160.521,6.22971,29.156,78.0301,99,66,60,2491,10960,16.4397,258,12.306,0,0,213397844584
162.415,6.15706,29.156,78.0301,99,66,60,2491,10960,16.4397,258,12.306,0,0,213497920325
160.122,6.24523,29.156,78.0301,99,66,60,2491,10960,16.4397,258,12.306,0,0,213597993411
159.733,6.26046,29.156,78.0301,99,66,60,2491,10960,16.4397,258,12.306,0,0,213698065335
161.373,6.19681,29.156,78.0301,99,66,60,2491,10960,16.4397,258,12.306,0,0,213798139563
170.498,5.86517,29.2405,77.095,99,66,59,2482,10960,16.4442,258,12.3067,0,0,213898214903
171.155,5.84266,29.2405,77.095,99,66,59,2482,10960,16.4442,258,12.3067,0,0,213998285404
171.146,5.84298,29.2405,77.095,99,66,59,2482,10960,16.4442,258,12.3067,0,0,214098360324
161.854,6.1784,29.2405,77.095,99,66,59,2482,10960,16.4442,258,12.3067,0,0,214198436445
178.162,5.61287,29.2405,77.095,99,66,59,2482,10960,16.4442,258,12.3067,0,0,214298508359
177.995,5.61814,28.5899,79.3104,99,66,59,2482,10960,16.4433,258,12.3067,0,0,214398582647
171.976,5.81477,28.5899,79.3104,99,66,59,2482,10960,16.4433,258,12.3067,0,0,214498661344
171.174,5.84199,28.5899,79.3104,99,66,59,2482,10960,16.4433,258,12.3067,0,0,214598732877
121.569,8.22576,28.5899,79.3104,99,66,59,2482,10960,16.4433,258,12.3067,0,0,214698805963
168.668,5.9288,28.5899,79.3104,99,66,59,2482,10960,16.4433,258,12.3067,0,0,214798877887
175.014,5.71383,30.4459,80.5522,99,66,59,2458,10960,16.4442,258,12.3067,0,0,214898986199
163.653,6.11049,30.4459,80.5522,99,66,59,2458,10960,16.4442,258,12.3067,0,0,214999064775
158.669,6.30243,30.4459,80.5522,99,66,59,2458,10960,16.4442,258,12.3067,0,0,215099137961
139.98,7.14389,30.4459,80.5522,99,66,59,2458,10960,16.4442,258,12.3067,0,0,215199211478
139.449,7.17106,30.4459,80.5522,99,66,59,2458,10960,16.4442,258,12.3067,0,0,215299246473
139.222,7.1828,30.2915,78.4444,97,66,59,2553,10960,16.4398,258,12.3083,0,0,215399326502
143.361,6.97539,30.2915,78.4444,97,66,59,2553,10960,16.4398,258,12.3083,0,0,215499400540
147.035,6.80108,30.2915,78.4444,97,66,59,2553,10960,16.4398,258,12.3083,0,0,215599476070
141.371,7.07357,30.2915,78.4444,97,66,59,2553,10960,16.4398,258,12.3083,0,0,215699552282
144.235,6.93315,30.2915,78.4444,97,66,59,2553,10960,16.4398,258,12.3083,0,0,215799650215
145,6.89656,28.7706,76.6747,96,66,59,2562,10960,16.439,258,12.3083,0,0,215899722760
143.783,6.95491,28.7706,76.6747,96,66,59,2562,10960,16.439,258,12.3083,0,0,215999798380
140.833,7.10061,28.7706,76.6747,96,66,59,2562,10960,16.439,258,12.3083,0,0,216099875895
147.265,6.79048,28.7706,76.6747,96,66,59,2562,10960,16.439,258,12.3083,0,0,216199952297
150.677,6.63669,28.7706,76.6747,96,66,59,2562,10960,16.439,258,12.3083,0,0,216300031104
148.176,6.74872,29.0241,77.9377,97,66,59,2510,10960,16.4425,258,12.3084,0,0,216400103238
148.499,6.73405,29.0241,77.9377,97,66,59,2510,10960,16.4425,258,12.3084,0,0,216500184569
147.661,6.77229,29.0241,77.9377,97,66,59,2510,10960,16.4425,258,12.3084,0,0,216600256423
158.912,6.2928,29.0241,77.9377,97,66,59,2510,10960,16.4425,258,12.3084,0,0,216700329178
154.448,6.47469,29.0241,77.9377,97,66,59,2510,10960,16.4425,258,12.3084,0,0,216800400160
148.587,6.73005,28.2609,78.0706,99,66,60,2515,10960,16.4443,259,12.3085,0,0,216900470732
144.433,6.92362,28.2609,78.0706,99,66,60,2515,10960,16.4443,259,12.3085,0,0,217000518941
148.93,6.71456,28.2609,78.0706,99,66,60,2515,10960,16.4443,259,12.3085,0,0,217100594402
152.819,6.54369,28.2609,78.0706,99,66,60,2515,10960,16.4443,259,12.3085,0,0,217200670854
148.424,6.73747,28.2609,78.0706,99,66,60,2515,10960,16.4443,259,12.3085,0,0,217300744010
147.47,6.78105,28.117,78.7762,99,66,59,2520,10960,16.4422,259,12.3086,0,0,217400823087
148.081,6.75308,28.117,78.7762,99,66,59,2520,10960,16.4422,259,12.3086,0,0,217500899680
150.196,6.65795,28.117,78.7762,99,66,59,2520,10960,16.4422,259,12.3086,0,0,217600972906
147.262,6.79061,28.117,78.7762,99,66,59,2520,10960,16.4422,259,12.3086,0,0,217701045692
149.553,6.68661,28.117,78.7762,99,66,59,2520,10960,16.4422,259,12.3086,0,0,217801075827
151.857,6.58513,29.1824,77.7563,99,66,59,2520,10960,16.4539,259,12.3086,0,0,217901148813
150.894,6.62719,29.1824,77.7563,99,66,59,2520,10960,16.4539,259,12.3086,0,0,218001220336
148.981,6.71224,29.1824,77.7563,99,66,59,2520,10960,16.4539,259,12.3086,0,0,218101293422
152.287,6.56653,29.1824,77.7563,99,66,59,2520,10960,16.4539,259,12.3086,0,0,218201365486
153.143,6.52982,29.1824,77.7563,99,66,59,2520,10960,16.4539,259,12.3086,0,0,218301437640
153.134,6.53021,29.256,78.3447,99,66,60,2556,10960,16.4539,259,12.309,0,0,218401461875
150.681,6.63654,29.256,78.3447,99,66,60,2556,10960,16.4539,259,12.309,0,0,218501535512
152.204,6.57014,29.256,78.3447,99,66,60,2556,10960,16.4539,259,12.309,0,0,218601612204
153.032,6.53456,29.256,78.3447,99,66,60,2556,10960,16.4539,259,12.309,0,0,218701686322
150.052,6.66436,29.256,78.3447,99,66,60,2556,10960,16.4539,259,12.309,0,0,218801759949
149.797,6.67571,28.8243,78.5222,99,66,59,2526,10960,16.4539,259,12.3088,0,0,218901836813
148.989,6.71192,28.8243,78.5222,99,66,59,2526,10960,16.4539,259,12.3088,0,0,219001910019
156.145,6.40432,28.8243,78.5222,99,66,59,2526,10960,16.4539,259,12.3088,0,0,219101985058
151.323,6.60837,28.8243,78.5222,99,66,59,2526,10960,16.4539,259,12.3088,0,0,219202058014
145.446,6.87538,28.8243,78.5222,99,66,59,2526,10960,16.4539,259,12.3088,0,0,219302134967
148.448,6.73635,28.2971,79.0615,99,66,59,2532,10960,16.4539,259,12.3088,0,0,219402207953
146.237,6.83822,28.2971,79.0615,99,66,59,2532,10960,16.4539,259,12.3088,0,0,219502287882
148.237,6.74596,28.2971,79.0615,99,66,59,2532,10960,16.4539,259,12.3088,0,0,219602368182
147.103,6.79795,28.2971,79.0615,99,66,59,2532,10960,16.4539,259,12.3088,0,0,219702428033
141.285,7.07789,28.2971,79.0615,99,66,59,2532,10960,16.4539,259,12.3088,0,0,219802471543
141.626,7.06084,28.5176,76.5018,99,66,60,2548,10960,16.4539,259,12.3106,0,0,219902551412
142.397,7.02264,28.5176,76.5018,99,66,60,2548,10960,16.4539,259,12.3106,0,0,220002631551
141.659,7.05923,28.5176,76.5018,99,66,60,2548,10960,16.4539,259,12.3106,0,0,220102713434
142.972,6.99438,28.5176,76.5018,99,66,60,2548,10960,16.4539,259,12.3106,0,0,220202787512
145.924,6.85286,28.5176,76.5018,99,66,60,2548,10960,16.4539,259,12.3106,0,0,220302862511
144.195,6.93504,27.0513,77.3741,99,66,60,2535,10960,16.4558,259,12.3106,0,0,220402935798
137.908,7.25119,27.0513,77.3741,99,66,60,2535,10960,16.4558,259,12.3106,0,0,220503011539
140.733,7.10566,27.0513,77.3741,99,66,60,2535,10960,16.4558,259,12.3106,0,0,220603086158
137.241,7.28647,27.0513,77.3741,99,66,60,2535,10960,16.4558,259,12.3106,0,0,220703162690
139.367,7.17531,27.0513,77.3741,99,66,60,2535,10960,16.4558,259,12.3106,0,0,220803237048
142.148,7.03492,26.7089,76.3214,99,66,60,2550,10960,16.451,260,12.3087,0,0,220903331404
138.445,7.2231,26.7089,76.3214,99,66,60,2550,10960,16.451,260,12.3087,0,0,221003376207
142.48,7.01855,26.7089,76.3214,99,66,60,2550,10960,16.451,260,12.3087,0,0,221103449103
143.404,6.9733,26.7089,76.3214,99,66,60,2550,10960,16.451,260,12.3087,0,0,221203522780
143.566,6.96546,26.7089,76.3214,99,66,60,2550,10960,16.451,260,12.3087,0,0,221303595505
141.042,7.09007,26.7766,76.0364,99,66,59,2476,10960,16.4464,259,12.3085,0,0,221403672869
147.919,6.76047,26.7766,76.0364,99,66,59,2476,10960,16.4464,259,12.3085,0,0,221503745745
150.167,6.65924,26.7766,76.0364,99,66,59,2476,10960,16.4464,259,12.3085,0,0,221603818490
146.757,6.81397,26.7766,76.0364,99,66,59,2476,10960,16.4464,259,12.3085,0,0,221703891997
143.15,6.98566,26.7766,76.0364,99,66,59,2476,10960,16.4464,259,12.3085,0,0,221803978919
146.918,6.80651,27.9337,77.2453,99,66,59,2506,10960,16.4695,259,12.3078,0,0,221904053318
141.761,7.05414,27.9337,77.2453,99,66,59,2506,10960,16.4695,259,12.3078,0,0,222004093592
146.619,6.8204,27.9337,77.2453,99,66,59,2506,10960,16.4695,259,12.3078,0,0,222104168171
157.21,6.36093,27.9337,77.2453,99,66,59,2506,10960,16.4695,259,12.3078,0,0,222204241026
142.687,7.00835,27.9337,77.2453,99,66,59,2506,10960,16.4695,259,12.3078,0,0,222304314834
143.53,6.96719,29.0404,77.6517,99,66,59,2520,10960,16.4765,259,12.3078,0,0,222404393370
144.927,6.90005,29.0404,77.6517,99,66,59,2520,10960,16.4765,259,12.3078,0,0,222504474291
116.068,8.61563,29.0404,77.6517,99,66,59,2520,10960,16.4765,259,12.3078,0,0,222604546896
145.594,6.86843,29.0404,77.6517,99,66,59,2520,10960,16.4765,259,12.3078,0,0,222704620643
152.485,6.55801,29.0404,77.6517,99,66,59,2520,10960,16.4765,259,12.3078,0,0,222804703057
149.352,6.69558,28.1529,78.7501,99,66,59,2520,10960,16.4514,259,12.3103,0,0,222904775461
153.711,6.50573,28.1529,78.7501,99,66,59,2520,10960,16.4514,259,12.3103,0,0,223004855330
155.318,6.43839,28.1529,78.7501,99,66,59,2520,10960,16.4514,259,12.3103,0,0,223104933405
154.457,6.47431,28.1529,78.7501,99,66,59,2520,10960,16.4514,259,12.3103,0,0,223205007984
147.083,6.79889,28.1529,78.7501,99,66,59,2520,10960,16.4514,259,12.3103,0,0,223305081511
145.269,6.88377,28.1888,77.993,99,66,59,2520,10960,16.4504,259,12.3108,0,0,223405146322
150.996,6.62268,28.1888,77.993,99,66,59,2520,10960,16.4504,259,12.3108,0,0,223505223455
142.864,6.99965,28.1888,77.993,99,66,59,2520,10960,16.4504,259,12.3108,0,0,223605294036
142.763,7.00461,28.1888,77.993,99,66,59,2520,10960,16.4504,259,12.3108,0,0,223705370409
144.463,6.92219,28.1888,77.993,99,66,59,2520,10960,16.4504,259,12.3108,0,0,223805442743
141.653,7.05953,28.8582,77.7254,99,66,59,2517,10960,16.4504,259,12.3089,0,0,223905519526
